751,65.39250630
752,63.59163449
753,61.79076267
754,59.98989086
755,58.18901905
756,56.38814723
757,54.58727542
758,52.78640360
759,50.98553179
760,49.18465998
761,51.34283590
762,53.50101183
763,55.65918776
764,57.81736368
765,59.97553961
766,62.13371554
767,64.29189146
768,66.45006739
769,68.60824332
770,70.76641924
771,70.39465194
772,70.02288464
773,69.65111734
774,69.27935003
775,68.90758273
776,68.53581543
777,68.16404812
778,67.79228082
779,67.42051352
780,67.04874622
781,67.14909306
782,67.24943990
783,67.34978674
784,67.45013358
785,67.55048042
786,67.65082726
787,67.75117411
788,67.85152095
789,67.95186779
790,68.05221463
791,67.53508394
792,67.01795325
793,66.50082255
794,65.98369186
795,65.46656117
796,64.94943048
797,64.43229979
798,63.91516909
799,63.39803840
800,62.88090771
801,62.08252998
802,61.28415224
803,60.48577451
804,59.68739678
805,58.88901905
806,58.09064131
807,57.29226358
808,56.49388585
809,55.69550812
810,54.89713038
811,55.47962446
812,56.06211855
813,56.64461263
814,57.22710671
815,57.80960079
816,58.39209487
817,58.97458895
818,59.55708303
819,60.13957711
820,60.72207120
821,61.02812827
822,61.33418534
823,61.64024241
824,61.94629948
825,62.25235656
826,62.55841363
827,62.86447070
828,63.17052777
829,63.47658484
830,63.78264192
